question,answer
What is the ICAO code for Fort Dodge Regional Airport?,KFOD
What is the ICAO code for Beja Airport?,LPBJ
What is the ICAO code for Woitape Airport?,AYWT
What is the ICAO code for Užice-Ponikve Airport?,LYUZ
What is the ICAO code for Cabo Juan Román Airfield?,SCAS
What is the ICAO code for Edward F. Knapp State Airport?,KMPV
What is the ICAO code for Quillayute Airport?,KUIL
What is the ICAO code for Abraham González International Airport?,MMCS
What is the ICAO code for Soewondo Air Force Base?,WIMK
What is the ICAO code for Sardeh Band Airport?,OADS
What is the ICAO code for Yan'an Nanniwan Airport?,ZLYA
What is the ICAO code for Guanambi Airport?,SNGI
What is the ICAO code for Malabou Airport?,NWWP
What is the ICAO code for Minsk-1 Airport?,UMMM
What is the ICAO code for Phu Quoc International Airport?,VVPQ
What is the ICAO code for Angoon Seaplane Base?,PAGN
What is the ICAO code for Jordan Airport?,KJDN
What is the ICAO code for Filadelfia Airport?,SGFI
What is the ICAO code for Murmansk Airport?,ULMM
What is the ICAO code for Mackall Army Airfield?,KHFF
What is the ICAO code for Pontoise – Cormeilles Aerodrome?,LFPT
What is the ICAO code for Heihe Airport?,ZYHE
What is the ICAO code for Port-Gentil International Airport?,FOOG
What is the ICAO code for Changhai Airport?,ZYCH
What is the ICAO code for Berdiansk Airport?,UKDB
What is the ICAO code for Columbia Regional Airport?,KCOU
What is the ICAO code for Ua Huka Airport?,NTMU
What is the ICAO code for French Lick Municipal Airport?,KFRH
What is the ICAO code for Dolisie Airport?,FCPL
What is the ICAO code for Costa Esmeralda Airport?,MNLP
What is the ICAO code for Guajará-Mirim Airport?,SBGM
What is the ICAO code for Wilcannia Airport?,YWCA
What is the ICAO code for Malda Airport?,VEMH
What is the ICAO code for Fort Severn Airport?,CYER
What is the ICAO code for Koumac Airport?,NWWK
What is the ICAO code for Lihir Island Airport?,AYKY
What is the ICAO code for Manaung Airport?,VYMN
What is the ICAO code for Hilo International Airport?,PHTO
What is the ICAO code for Ukhta Airport?,UUYH
What is the ICAO code for Tozeur–Nefta International Airport?,DTTZ
What is the ICAO code for Gillette–Campbell County Airport?,KGCC
What is the ICAO code for Crookston Municipal Airport?,KCKN
What is the ICAO code for Burg Feuerstein Airport?,EDQE
What is the ICAO code for Juazeiro do Norte Airport?,SBJU
What is the ICAO code for Beaver Airport?,PAWB
What is the ICAO code for Massawa International Airport?,HHMS
What is the ICAO code for Monkey Bay Airport?,FWMY
What is the ICAO code for Bisbee Douglas International Airport?,KDUG
What is the ICAO code for Ouarzazate Airport?,GMMZ
What is the ICAO code for Mabuiag Island Airport?,YMAA
What is the ICAO code for Big Trout Lake Airport?,CYTL
What is the ICAO code for Mitchell Airport?,YMIT
What is the ICAO code for Colby Municipal Airport?,KCBK
What is the ICAO code for Sena Madureira Airport?,SWSN
What is the ICAO code for Illorsuit Heliport?,BGLL
What is the ICAO code for Ormoc Airport?,RPVO
What is the ICAO code for Guanghan Airport?,ZUGH
What is the ICAO code for Debepare Airport?,AYDB
What is the ICAO code for Yanbu Airport?,OEYN
What is the ICAO code for Barnstable Municipal Airport?,KHYA
What is the ICAO code for Kirundo Airport?,HBBO
What is the ICAO code for Buenos Aires Airport?,MRBA
What is the ICAO code for Carcassonne Airport?,LFMK
What is the ICAO code for Lolland Falster Airport?,EKMB
What is the ICAO code for Asheville Regional Airport?,KAVL
What is the ICAO code for Keesler Air Force Base?,KBIX
What is the ICAO code for Baise Bama Airport?,ZGBS
What is the ICAO code for Loei Airport?,VTUL
What is the ICAO code for Bhuj Airport/Bhuj Rudra Mata Air Force Base?,VABJ
What is the ICAO code for Bulagtai Airport?,ZMBR
What is the ICAO code for Sept-Îles Airport?,CYZV
What is the ICAO code for Iowa Falls Municipal Airport?,KIFA
What is the ICAO code for Kingaroy Airport?,YKRY
What is the ICAO code for General Enrique Mosconi International Airport?,SAVC
What is the ICAO code for Sialkot International Airport?,OPST
What is the ICAO code for Yellowknife Airport?,CYZF
What is the ICAO code for Silampari Airport?,WIPB
What is the ICAO code for Lumid Pau Airport?,SYLP
What is the ICAO code for Lidköping-Hovby Airport?,ESGL
What is the ICAO code for San José Airport?,MGSJ
What is the ICAO code for Bakouma Airport?,FEGM
What is the ICAO code for Guápiles Airport?,MRGP
What is the ICAO code for Zaria Airport?,DNZA
What is the ICAO code for Picton Aerodrome?,NZOK
What is the ICAO code for Bender Qassim International Airport?,HCMF
What is the ICAO code for Morrisville–Stowe State Airport?,KMVL
What is the ICAO code for Tyndall Air Force Base?,KPAM
What is the ICAO code for Sloulin Field International Airport?,KISN
What is the ICAO code for Atkinson Municipal Airport?,KPTS
What is the ICAO code for Federico García Lorca Airport?,LEGR
What is the ICAO code for Tiska Djanet Airport?,DAAJ
What is the ICAO code for Kéniéba Airport?,GAKA
What is the ICAO code for Port-Menier Airport?,CYPN
What is the ICAO code for Casigua El Cubo Airport?,SVCG
What is the ICAO code for Bourges Airport?,LFLD
What is the ICAO code for L'Espérance Airport?,TFFG
What is the ICAO code for Zonguldak Airport?,LTAS
What is the ICAO code for Xieng Khouang Airport?,VLXK
What is the ICAO code for Juanda International Airport?,WARR
What is the ICAO code for Panzhihua Bao'anying Airport?,ZUZH
What is the ICAO code for Fort Albany Airport?,CYFA
What is the ICAO code for N'Délé Airport?,FEFN
What is the ICAO code for Marfa Municipal Airport?,KMRF
What is the ICAO code for Sondok Airport?,ZKSD
What is the ICAO code for Condron Army Airfield?,KWSD
What is the ICAO code for Canadian Forces Base Bagotville?,CYBG
What is the ICAO code for Nadym Airport?,USMM
What is the ICAO code for Harriet Alexander Field?,KANK
What is the ICAO code for Capurganá Airport?,SKCA
What is the ICAO code for Panjang Island Airport?,WIIG
What is the ICAO code for Boutilimit Airport?,GQNB
What is the ICAO code for Ely Airport?,KELY
What is the ICAO code for Lübeck Airport?,EDHL
What is the ICAO code for Malaimbandy Airport?,FMMC
What is the ICAO code for José Leonardo Chirino Airport?,SVCR
What is the ICAO code for MCAS Miramar?,KNKX
What is the ICAO code for Mannheim City Airport?,EDFM
What is the ICAO code for Egegik Airport?,PAII
What is the ICAO code for Griffiss International Airport?,KRME
What is the ICAO code for Banff Airport?,CYBA
What is the ICAO code for Waterloo Regional Airport?,KALO
What is the ICAO code for Lincang Airport?,ZPLC
What is the ICAO code for Pullman–Moscow Regional Airport?,KPUW
What is the ICAO code for Sana'a International Airport?,OYSN
What is the ICAO code for Thompson–Robbins Airport?,KHEE
What is the ICAO code for Saint-Yan Airport?,LFLN
What is the ICAO code for Piarco International Airport?,TTPP
What is the ICAO code for Fria Airport?,GUFA
What is the ICAO code for Travis Air Force Base?,KSUU
What is the ICAO code for João Batista Bos Filho Airport?,SSIJ
What is the ICAO code for Stawell Airport?,YSWL
What is the ICAO code for Kingston/Norman Rogers Airport?,CYGK
What is the ICAO code for Reyes Murillo Airport?,SKNQ
What is the ICAO code for Sarasota–Bradenton International Airport?,KSRQ
What is the ICAO code for Migalovo Air Base?,UUEM
What is the ICAO code for Roshchino International Airport?,USTR
What is the ICAO code for Ventspils International Airport?,EVVA
What is the ICAO code for Clarksville–Montgomery County Regional Airport?,KCKV
What is the ICAO code for Westray Airport?,EGEW
What is the ICAO code for Tasiujaq Airport?,CYTQ
What is the ICAO code for Hélio Wasum Airport?,SSOE
What is the ICAO code for Huntsville International Airport?,KHSV
What is the ICAO code for Allama Iqbal International Airport?,OPLA
What is the ICAO code for Middle Georgia Regional Airport?,KMCN
What is the ICAO code for Mörön Airport?,ZMMN
What is the ICAO code for Dawei Airport?,VYDW
What is the ICAO code for Mozes Kilangin Airport?,WABP
What is the ICAO code for Kanpur Airport?,VIKA
What is the ICAO code for Jacqueline Cochran Regional Airport?,KTRM
What is the ICAO code for St. Paul Downtown Airport?,KSTP
What is the ICAO code for Libreville International Airport?,FOOL
"What is the ICAO code for Vardø Airport, Svartnes?",ENSS
What is the ICAO code for Fond du Lac County Airport?,KFLD
What is the ICAO code for Pisa International Airport?,LIRP
What is the ICAO code for Teniente Jorge Henrich Arauz Airport?,SLTR
What is the ICAO code for Xuzhou Guanyin Airport?,ZSXZ
What is the ICAO code for Belmonte Airport?,SD6P
What is the ICAO code for Kings Creek Station Airport?,YKCS
What is the ICAO code for Franca Airport?,SIMK
What is the ICAO code for Taroom Airport?,YTAM
What is the ICAO code for Biaru Airport?,AYBR
What is the ICAO code for Santa Ynez Airport?,KIZA
What is the ICAO code for Ugnu-Kuparuk Airport?,PAKU
What is the ICAO code for Rodríguez Ballón International Airport?,SPQU
What is the ICAO code for St. Marys Municipal Airport?,KOYM
What is the ICAO code for Fougamou Airport?,FOGF
What is the ICAO code for Roswell International Air Center?,KROW
What is the ICAO code for Lisala Airport?,FZGA
What is the ICAO code for Charters Towers Airport?,YCHT
What is the ICAO code for Savusavu Airport?,NFNS
What is the ICAO code for NOLF Imperial Beach?,KNRS
What is the ICAO code for Marathon Aerodrome?,CYSP
What is the ICAO code for Niuafo'ou Airport?,NFTO
What is the ICAO code for Council Bluffs Municipal Airport?,KCBF
What is the ICAO code for Iringa Airport?,HTIR
What is the ICAO code for Sulaco Airport?,MHUL
What is the ICAO code for Tolmachevo Airport?,UNNT
What is the ICAO code for Uíge Airport?,FNUG
What is the ICAO code for Tôlanaro Airport?,FMSD
What is the ICAO code for Blackall Airport?,YBCK
What is the ICAO code for Hampton Municipal Airport?,KHPT
What is the ICAO code for Okushiri Airport?,RJEO
What is the ICAO code for Faz Taua Airport?,SIAJ
What is the ICAO code for L.O. Simenstad Municipal Airport?,KOEO
What is the ICAO code for Abdelhafid Boussouf Bou Chekif Airport?,DAOB
What is the ICAO code for São Borja Airport?,SSSB
What is the ICAO code for Khmelnytskyi Airport?,UKLH
What is the ICAO code for Fillmore Municipal Airport?,KFOM
What is the ICAO code for Burao Airport?,HCMV
What is the ICAO code for Napaskiak Airport?,PAPK
What is the ICAO code for Marion Municipal Airport?,KMZZ
What is the ICAO code for Cape Newenham LRRS Airport?,PAEH
What is the ICAO code for Hastings Municipal Airport?,KHSI
What is the ICAO code for General Navas Pardo Airport?,SKHA
What is the ICAO code for Rivne International Airport?,UKLR
What is the ICAO code for Ottumwa Regional Airport?,KOTM
What is the ICAO code for Mbuji Mayi Airport?,FZWA
What is the ICAO code for Baton Rouge Metropolitan Airport?,KBTR
What is the ICAO code for Tulita Airport?,CZFN
What is the ICAO code for Chos Malal Airport?,SAHC
What is the ICAO code for RAF Coningsby?,EGXC
What is the ICAO code for Kandrian Airport?,AYKC
What is the ICAO code for Ouani Airport?,FMCV
What is the ICAO code for Fredericton International Airport?,CYFC
What is the ICAO code for Weedon Field?,KEUF
What is the ICAO code for Shijiazhuang Zhengding International Airport?,ZBSJ
What is the ICAO code for Hsinchu Air Base?,RCPO
What is the ICAO code for Ceres Airport?,SANW
What is the ICAO code for Il Caravaggio International Airport?,LIME
What is the ICAO code for Hisar Airport?,VIHR
What is the ICAO code for Hengyang Nanyue Airport?,ZGHY
What is the ICAO code for Cognac – Châteaubernard Air Base?,LFBG
What is the ICAO code for Chumphon Airport?,VTSE
What is the ICAO code for Shilavo Airport?,HASL
What is the ICAO code for Corn Island Airport?,MNCI
What is the ICAO code for Punta Colorada Airstrip?,MMPL
What is the ICAO code for Girona–Costa Brava Airport?,LEGE
What is the ICAO code for General Leobardo C. Ruiz International Airport?,MMZC
What is the ICAO code for Nizhnevartovsk Airport?,USNN
What is the ICAO code for Mili Airport?,MLIP
What is the ICAO code for Kanas Airport?,ZWKN
What is the ICAO code for Josefa Camejo International Airport?,SVJC
What is the ICAO code for Beni Mellal Airport?,GMMD
What is the ICAO code for Kakamega Airport?,HKKG
What is the ICAO code for Weihai Dashuibo Airport?,ZSWH
What is the ICAO code for Beijing Daxing International Airport?,ZBAD
What is the ICAO code for Fort Yukon Airport?,PFYU
What is the ICAO code for Finschhafen Airport?,AYFI
What is the ICAO code for Ua Pou Airport?,NTMP
What is the ICAO code for Najran Domestic Airport?,OENG
What is the ICAO code for Kota Kinabalu International Airport?,WBKK
What is the ICAO code for Ghazni Airport?,OAGN
What is the ICAO code for Sevastopol International Airport?,UKFB
What is the ICAO code for Tara Airport?,YTAA
What is the ICAO code for Kokhanok Airport?,PFKK
What is the ICAO code for Orchid Beach Airport?,YORC
What is the ICAO code for Darbhanga Airport?,VE89
What is the ICAO code for Juan H. White Airport?,SKCU
What is the ICAO code for Yangzhou Taizhou Airport?,ZSYA
What is the ICAO code for Zábřeh Airport?,LKZA
What is the ICAO code for Aberdeen Airport?,EGPD
What is the ICAO code for Gwa Airport?,VYGW
What is the ICAO code for Oskemen Airport?,UASK
What is the ICAO code for Anthony Municipal Airport?,KANY
What is the ICAO code for Bogande Airport?,DFEB
What is the ICAO code for Kiryat Shmona Airport?,LLKS
What is the ICAO code for Songea Airport?,HTSO
What is the ICAO code for Gwangju Airport?,RKJJ
What is the ICAO code for Apucarana Airport?,SSAP
What is the ICAO code for NAS Fort Worth JRB/ Carswell Field?,KNFW
What is the ICAO code for Ankang Wulipu Airport?,ZLAK
What is the ICAO code for Ellington Field?,KEFD
What is the ICAO code for Gayndah Airport?,YGAY
"What is the ICAO code for Notodden Airport, Tuven?",ENNO
What is the ICAO code for George Bush Intercontinental Airport?,KIAH
What is the ICAO code for Ted Stevens Anchorage International Airport?,PANC
What is the ICAO code for Garden County Airport?,KOKS
What is the ICAO code for Vágar Airport?,EKVG
What is the ICAO code for Davis–Monthan Air Force Base?,KDMA
What is the ICAO code for Merrill Field?,PAMR
What is the ICAO code for Western Sydney Airport?,YSWS
What is the ICAO code for Renmark Airport?,YREN
What is the ICAO code for Sunyani Airport?,DGSN
What is the ICAO code for Iloilo International Airport?,RPVI
What is the ICAO code for Assab International Airport?,HHSB
What is the ICAO code for RAAF Base Richmond?,YSRI
What is the ICAO code for Boundji Airport?,FCOB
What is the ICAO code for Spartanburg Downtown Memorial Airport?,KSPA
"What is the ICAO code for Molde Airport, Årø?",ENML
What is the ICAO code for Mount Magnet Airport?,YMOG
What is the ICAO code for Kinmen Airport?,RCBS
What is the ICAO code for Juanjuí Airport?,SPJI
What is the ICAO code for Kashgar Airport?,ZWSH
What is the ICAO code for Thisted Airport?,EKTS
What is the ICAO code for Strezhevoy Airport?,UNSS
What is the ICAO code for Chuathbaluk Airport?,PACH
What is the ICAO code for Colonel Hill Airport?,MYCI
What is the ICAO code for Düsseldorf Airport?,EDDL
What is the ICAO code for Shageluk Airport?,PAHX
What is the ICAO code for Bunyu Airport?,WALV
What is the ICAO code for Northwest Alabama Regional Airport?,KMSL
What is the ICAO code for Muir Army Airfield?,KMUI
What is the ICAO code for Dillon's Bay Airport?,NVVD
What is the ICAO code for Tchongorove Airport?,FOOI
What is the ICAO code for Magnitogorsk International Airport?,USCM
What is the ICAO code for St. Catherine International Airport?,HESC
What is the ICAO code for Dongying Shengli Airport?,ZSDY
What is the ICAO code for Tri-City Airport?,KPPF
What is the ICAO code for Suavanao Airport?,AGGV
What is the ICAO code for Jacmel Airport?,MTJA
What is the ICAO code for Mykolaiv International Airport?,UKON
What is the ICAO code for Keningau Airport?,WBKG
What is the ICAO code for Klagenfurt Airport?,LOWK
What is the ICAO code for Damascus International Airport?,OSDI
What is the ICAO code for Tenerife–South Airport?,GCTS
What is the ICAO code for McAllen Miller International Airport?,KMFE
What is the ICAO code for General Wayne A. Downing Peoria International Airport?,KPIA
What is the ICAO code for Xiangyang Liuji Airport?,ZHXF
What is the ICAO code for Toledo Express Airport?,KTOL
What is the ICAO code for Sindal Airport?,EKSN
What is the ICAO code for Köthen Airport?,EDCK
What is the ICAO code for Richfield Municipal Airport?,KRIF
What is the ICAO code for Douala International Airport?,FKKD
What is the ICAO code for Storck Barracks?,ETIK
What is the ICAO code for Marechal Cunha Machado International Airport?,SBSL
What is the ICAO code for Wenshan Puzhehei Airport?,ZPWS
What is the ICAO code for Barcelona–El Prat Airport?,LEBL
What is the ICAO code for Balıkesir Airport?,LTBF
What is the ICAO code for Palmdale Regional Airport?,KPMD
What is the ICAO code for Poltava Airport?,UKHP
What is the ICAO code for Cleve Airport?,YCEE
What is the ICAO code for Ontario International Airport?,KONT
What is the ICAO code for Panevėžys Air Base?,EYPP
What is the ICAO code for Cleveland Burke Lakefront Airport?,KBKL
"What is the ICAO code for Bocas del Toro ""Isla Colón"" International Airport?",MPBO
What is the ICAO code for M. R. Štefánik Airport?,LZIB
What is the ICAO code for Guiyang Longdongbao International Airport?,ZUGY
What is the ICAO code for Port Clarence Coast Guard Station?,PAPC
What is the ICAO code for West Kootenay Regional Airport?,CYCG
What is the ICAO code for Leite Lopes Airport?,SBRP
What is the ICAO code for El Hierro Airport?,GCHI
What is the ICAO code for Bandar Lengeh Airport?,OIBL
What is the ICAO code for Camden Airport?,YSCN
What is the ICAO code for Baghdad International Airport?,ORBI
What is the ICAO code for Guarapari Airport?,SNGA
What is the ICAO code for Alexandra Aerodrome?,NZLX
What is the ICAO code for Yangon International Airport?,VYYY
What is the ICAO code for Muskrat Dam Airport?,CZMD
What is the ICAO code for Asmara International Airport?,HHAS
What is the ICAO code for Fort Sumner Municipal Airport?,KFSU
What is the ICAO code for Fritzlar Air Base?,ETHF
What is the ICAO code for Wangerooge Airfield?,EDWG
What is the ICAO code for Chacalluta International Airport?,SCAR
What is the ICAO code for Orly Airport?,LFPO
What is the ICAO code for Chita International Airport?,UIAA
What is the ICAO code for Jiroft Airport?,OIKJ
What is the ICAO code for Kapiti Coast Airport?,NZPP
What is the ICAO code for Bowman Municipal Airport?,KBPP
What is the ICAO code for Khasab Airport?,OOKB
What is the ICAO code for Newark Liberty International Airport?,KEWR
What is the ICAO code for Vunisea Airport?,NFKD
What is the ICAO code for Yalumet Airport?,AYYE
What is the ICAO code for Sabiha Gökçen International Airport?,LTFJ
What is the ICAO code for Caloundra Airport?,YCDR
What is the ICAO code for Clorinda Airport?,SATC
What is the ICAO code for Monteagudo Airport?,SLAG
What is the ICAO code for Bezmer Air Base?,LBIA
What is the ICAO code for Anapa Airport?,URKA
What is the ICAO code for Al Bayda Airport?,OYBI
What is the ICAO code for Phoenix–Mesa Gateway Airport?,KIWA
What is the ICAO code for Naval Air Facility Atsugi?,RJTA
What is the ICAO code for Hihifo Airport?,NLWW
What is the ICAO code for Sitia Public Airport?,LGST
What is the ICAO code for Kaohsiung International Airport?,RCKH
What is the ICAO code for Monte Alegre Airport?,SNMA
What is the ICAO code for Heligoland Airfield?,EDXH
What is the ICAO code for Ndendé Airport?,FOGE
What is the ICAO code for Wayne County Airport?,KBJJ
What is the ICAO code for Tela Airport?,MHTE
What is the ICAO code for Astor Piazzolla International Airport?,SAZM
What is the ICAO code for Lhasa Gonggar Airport?,ZULS
What is the ICAO code for Lock Airport?,YLOK
What is the ICAO code for Flughafen Lahr?,EDTL
What is the ICAO code for Jajao Airport?,AGJO
What is the ICAO code for Milas–Bodrum Airport?,LTFE
What is the ICAO code for Ignacio Agramonte International Airport?,MUCM
What is the ICAO code for Garze Gesar Airport?,ZUGZ
What is the ICAO code for Lakeba Airport?,NFNK
What is the ICAO code for Harry Clever Field?,KPHD
What is the ICAO code for Nuuk Airport?,BGGH
What is the ICAO code for Westchester County Airport?,KHPN
What is the ICAO code for Catumbela Airport?,FNCT
What is the ICAO code for Rowan County Airport?,KRUQ
What is the ICAO code for Bettles Airport?,PABT
What is the ICAO code for Ogle Airport?,SYGO
What is the ICAO code for MacDonald Downs Airport?,YMDS
What is the ICAO code for Semey Airport?,UASS
What is the ICAO code for Vilhelmina Airport?,ESNV
What is the ICAO code for Sioux Falls Regional Airport?,KFSD
What is the ICAO code for Gerald R. Ford International Airport?,KGRR
What is the ICAO code for Aydın Airport?,LTBD
What is the ICAO code for Fair Isle Airport?,EGEF
What is the ICAO code for Münster Osnabrück Airport?,EDDG
What is the ICAO code for Jasper Airport?,CYJA
What is the ICAO code for La Grande-4 Airport?,CYAH
