question,answer
What is the IATA code for Tikchik Lodge Seaplane Base?,KTH
What is the IATA code for Mostaganem Airport?,MQV
What is the IATA code for Enniskillen/St Angelo Airport?,ENK
What is the IATA code for Key Lake Airport?,YKJ
What is the IATA code for Francisco Beltrão Airport?,FBE
What is the IATA code for Raiatea Airport?,RFP
What is the IATA code for Elliot Lake Municipal Airport?,YEL
What is the IATA code for Empangeni Airport?,EMG
What is the IATA code for Paradise River Airport?,YDE
What is the IATA code for Cupul National Airport?,TZM
What is the IATA code for Samsun-Çarşamba Airport?,SZF
What is the IATA code for Nipa Airport?,NPG
What is the IATA code for Moabi Airport?,MGX
What is the IATA code for Orocue Airport?,ORC
What is the IATA code for Greenbrier Valley Airport?,LWB
What is the IATA code for Mulu Airport?,MZV
What is the IATA code for Dongara Airport?,DOX
What is the IATA code for Kavala International Airport?,KVA
What is the IATA code for Oudomsay Airport?,ODY
What is the IATA code for Sfax–Thyna International Airport?,SFA
What is the IATA code for Yap International Airport?,YAP
What is the IATA code for Woitape Airport?,WTP
What is the IATA code for Tsaratanana Airport?,TTS
What is the IATA code for NAES Lakehurst?,NEL
What is the IATA code for Yongai Airport?,KGH
What is the IATA code for Bimin Airport?,BIZ
What is the IATA code for Arboletes Airport?,ARO
What is the IATA code for Dolbeau-Saint-Félicien Airport?,YDO
What is the IATA code for Pacific City State Airport?,PFC
What is the IATA code for San Juan de Marcona Airport?,SJA
What is the IATA code for Le Puy – Loudes Airport?,LPY
What is the IATA code for Orléans – Saint-Denis-de-l'Hôtel Airport?,ORE
What is the IATA code for Olyokminsk Airport?,OLZ
What is the IATA code for Barimunya Airport?,BYP
What is the IATA code for Hanksville Airport?,HVE
What is the IATA code for Gebe Airport?,GEB
What is the IATA code for Quanzhou Jinjiang International Airport?,JJN
What is the IATA code for Warraber Island Airport?,SYU
What is the IATA code for Jijel Ferhat Abbas Airport?,GJL
What is the IATA code for Maxwell Air Force Base?,MXF
What is the IATA code for Plovdiv Airport?,PDV
What is the IATA code for Aseki Airport?,AEK
What is the IATA code for Alberto Lleras Camargo Airport?,SOX
What is the IATA code for Lamar Municipal Airport?,LAA
What is the IATA code for Mostépha Ben Boulaid Airport?,BLJ
What is the IATA code for Magdeburg–Cochstedt Airport?,CSO
What is the IATA code for Ventspils International Airport?,VNT
What is the IATA code for Bear Creek 3 Airport?,BCC
What is the IATA code for Quillayute Airport?,UIL
What is the IATA code for Zamboanga International Airport?,ZAM
What is the IATA code for Newark Liberty International Airport?,EWR
What is the IATA code for Hewanorra International Airport?,UVF
What is the IATA code for Saibai Island Airport?,SBR
What is the IATA code for Coimbra Airport?,CBP
What is the IATA code for Beersheba Airport?,BEV
What is the IATA code for Verona Villafranca Airport?,VRN
What is the IATA code for Gage Airport?,GAG
What is the IATA code for Qaanaaq Airport?,NAQ
What is the IATA code for Najran Domestic Airport?,EAM
What is the IATA code for Barnaul Airport?,BAX
What is the IATA code for Guerima Airport?,GMC
What is the IATA code for Abou-Deïa Airport?,AOD
What is the IATA code for Port-de-Paix Airport?,PAX
What is the IATA code for General Santos International Airport?,GES
What is the IATA code for Karlskoga Airport?,KSK
What is the IATA code for Weipa Airport?,WEI
What is the IATA code for Spartanburg Downtown Memorial Airport?,SPA
What is the IATA code for Kostanay Airport?,KSN
What is the IATA code for Lake Simcoe Regional Airport?,YLK
What is the IATA code for Grundarfjörður Airport?,GUU
What is the IATA code for Marin County Airport?,NOT
What is the IATA code for Craig Cove Airport?,CCV
What is the IATA code for Sanfebagar Airport?,FEB
What is the IATA code for Virginia Tech Montgomery Executive Airport?,BCB
What is the IATA code for Ulyanovsk Baratayevka Airport?,ULV
What is the IATA code for Koolatah Airport?,KOH
What is the IATA code for Maganja da Costa Airport?,MJS
What is the IATA code for Bradley International Airport?,BDL
"What is the IATA code for Stavanger Airport, Sola?",SVG
What is the IATA code for Tolmachevo Airport?,OVB
What is the IATA code for Miami University Airport?,OXD
What is the IATA code for Egegik Airport?,EGX
What is the IATA code for Cape Girardeau Regional Airport?,CGI
What is the IATA code for Gayndah Airport?,GAH
What is the IATA code for Labo Airport?,OZC
What is the IATA code for Kamiraba Airport?,KJU
What is the IATA code for Terapo Airport?,TEO
What is the IATA code for Afonso Pena International Airport?,CWB
What is the IATA code for Mbandaka Airport?,MDK
What is the IATA code for Xieng Khouang Airport?,XKH
What is the IATA code for Tiko Airport?,TKC
What is the IATA code for Palm Island Airport?,PLI
What is the IATA code for Tres Arroyos Airport?,OYO
What is the IATA code for Siasi Airport?,SSV
What is the IATA code for Mustique Airport?,MQS
What is the IATA code for Petit Jean Park Airport?,MPJ
What is the IATA code for Okoyo Airport?,OKG
What is the IATA code for Dubrovnik Airport?,DBV
What is the IATA code for Wales Airport?,WAA
What is the IATA code for Río Amazonas Airport?,PTZ
What is the IATA code for Fort Severn Airport?,YER
What is the IATA code for Tatakoto Airport?,TKV
What is the IATA code for Wenshan Puzhehei Airport?,WNH
What is the IATA code for Berlin Brandenburg Airport?,BER
What is the IATA code for Meridian Regional Airport?,MEI
What is the IATA code for Davison Army Airfield?,DAA
What is the IATA code for Jonesboro Municipal Airport?,JBR
What is the IATA code for Beijing Nanyuan Airport?,NAY
What is the IATA code for Sherbrooke Airport?,YSC
What is the IATA code for Mapoda Airport?,MPF
What is the IATA code for Culberson County Airport?,VHN
What is the IATA code for Yancheng Nanyang International Airport?,YNZ
What is the IATA code for Kirundo Airport?,KRE
What is the IATA code for Sleetmute Airport?,SLQ
What is the IATA code for Altus/Quartz Mountain Regional Airport?,AXS
What is the IATA code for Daocheng Yading Airport?,DCY
What is the IATA code for Port Sudan New International Airport?,PZU
What is the IATA code for Karup Airport?,KRP
What is the IATA code for Francisco Carle Airport?,JAU
What is the IATA code for Okadama Airport?,OKD
What is the IATA code for Santa Rosa International Airport?,ETR
What is the IATA code for Frederick Regional Airport?,FDR
What is the IATA code for Al Alamain International Airport?,DBB
What is the IATA code for Rebun Airport?,RBJ
What is the IATA code for Aden International Airport?,ADE
What is the IATA code for Killeen Regional Airport/Robert Gray Army Airfield?,GRK
What is the IATA code for Pisa International Airport?,PSA
What is the IATA code for Dakhla Oasis Airport?,DAK
What is the IATA code for Kaikoura Aerodrome?,KBZ
What is the IATA code for Kyzyl Airport?,KYZ
What is the IATA code for Sloulin Field International Airport?,ISN
What is the IATA code for Tabiteuea South Airport?,TSU
What is the IATA code for Bialla Airport?,BAA
What is the IATA code for Bozoum Airport?,BOZ
What is the IATA code for Las Khorey Airport?,LKR
What is the IATA code for Arthur N. Neu Airport?,CIN
What is the IATA code for Sardeh Band Airport?,SBF
What is the IATA code for Pô Airport?,PUP
What is the IATA code for Buffalo Range Airport?,BFO
What is the IATA code for Mindiptana Airport?,MDP
What is the IATA code for Goodland Municipal Airport?,GLD
What is the IATA code for Alitak Seaplane Base?,ALZ
What is the IATA code for Castaway Island Seaplane Base?,CST
What is the IATA code for Chippewa County International Airport?,CIU
What is the IATA code for Ndendé Airport?,KDN
What is the IATA code for Kompiam Airport?,KPM
What is the IATA code for Thandwe Airport?,SNW
What is the IATA code for Mizan Teferi Airport?,MTF
What is the IATA code for Tommanggong Airport?,TMG
What is the IATA code for Gatokae Aerodrome?,GTA
What is the IATA code for Djambala Airport?,DJM
What is the IATA code for Heligoland Airfield?,HGL
What is the IATA code for Tiruchirappalli International Airport?,TRZ
What is the IATA code for Obbia Airport?,CMO
What is the IATA code for Fougamou Airport?,FOU
What is the IATA code for Sharana Airstrip/Forward Operating Base Sharana?,OAS
What is the IATA code for Foya Airport?,FOY
What is the IATA code for Khwahan Airport?,KWH
What is the IATA code for Yichang Sanxia Airport?,YIH
What is the IATA code for Big Trout Lake Airport?,YTL
What is the IATA code for Stephens Island Airport?,STF
What is the IATA code for Erik Nielsen Whitehorse International Airport?,YXY
What is the IATA code for Nervino Airport?,NVN
What is the IATA code for Palmas–Brigadeiro Lysias Rodrigues Airport?,PMW
What is the IATA code for Southdowns Airport?,KIW
What is the IATA code for David Wayne Hooks Memorial Airport?,DWH
What is the IATA code for Bhuj Airport/Bhuj Rudra Mata Air Force Base?,BHJ
What is the IATA code for Ali-Sabieh Airport?,AII
What is the IATA code for Tancredo Neves International Airport?,CNF
What is the IATA code for Tungsten  Airport?,TNS
What is the IATA code for Darbhanga Airport?,DBR
What is the IATA code for Atauro Airport?,AUT
What is the IATA code for Salzburg Airport?,SZG
What is the IATA code for Quaqtaq Airport?,YQC
What is the IATA code for Injune Airport?,INJ
What is the IATA code for Beihai Fucheng Airport?,BHY
What is the IATA code for Grand Geneva Resort Airport?,XES
What is the IATA code for Loiyangalani Airport?,LOY
What is the IATA code for Moundou Airport?,MQQ
What is the IATA code for Paiela Airport?,PLE
What is the IATA code for Turbat International Airport?,TUK
What is the IATA code for Ángel Albino Corzo International Airport?,TGZ
What is the IATA code for Pago Pago International Airport?,PPG
What is the IATA code for Candilejas Airport?,CJD
What is the IATA code for Jorge Jiménez Cantú National Airport?,AZP
What is the IATA code for Cortland County Airport?,CTX
What is the IATA code for Lübeck Airport?,LBC
What is the IATA code for NAS Fort Worth JRB/ Carswell Field?,FWH
What is the IATA code for Lake Macquarie Airport?,BEO
What is the IATA code for Chiayi Airport?,CYI
What is the IATA code for Benson Municipal Airport?,BBB
What is the IATA code for Delaware Coastal Airport?,GED
What is the IATA code for St. Catharines/Niagara District Airport?,YCM
What is the IATA code for Pilot Point Airport?,PIP
What is the IATA code for Cat Cay Airport?,CXY
What is the IATA code for Wilkes-Barre/Scranton International Airport?,AVP
What is the IATA code for Redcliffe Airport?,RCL
What is the IATA code for Dinwiddie County Airport?,PTB
What is the IATA code for Niuatoputapu Airport?,NTT
What is the IATA code for Umiujaq Airport?,YUD
What is the IATA code for Drysdale River Airport?,DRY
What is the IATA code for Elizabethtown Regional Airport?,EKX
What is the IATA code for Faz Taua Airport?,PDF
What is the IATA code for Sendai Airport?,SDJ
What is the IATA code for El Lencero Airport?,JAL
What is the IATA code for Lianyungang Baitabu Airport?,LYG
What is the IATA code for John Greif II Airport?,SPR
What is the IATA code for Bezmer Air Base?,JAM
What is the IATA code for Tapini Airport?,TPI
What is the IATA code for Gewoia Airport?,GEW
What is the IATA code for Concord Regional Airport?,USA
What is the IATA code for Charlottetown Airport?,YYG
What is the IATA code for Eureka Airport?,EUE
What is the IATA code for Yam Island Airport?,XMY
What is the IATA code for Pukatja Airport?,ERB
What is the IATA code for Midland International Air and Space Port?,MAF
What is the IATA code for Lakefield Airport?,LFP
What is the IATA code for Lukulu Airport?,LXU
What is the IATA code for Carmen de Patagones Airport?,CPG
What is the IATA code for Tamana Airport?,TMN
What is the IATA code for Papa Westray Airport?,PPW
What is the IATA code for Iranshahr Airport?,IHR
What is the IATA code for Bulagtai Airport?,UGT
What is the IATA code for Quoin Hill Airfield?,UIQ
What is the IATA code for Ghazni Airport?,GZI
What is the IATA code for West Kootenay Regional Airport?,YCG
What is the IATA code for Palma Airport?,LMZ
What is the IATA code for Hornafjörður Airport?,HFN
What is the IATA code for Oktyabrsky Airport?,OKT
What is the IATA code for Gjögur Airport?,GJR
What is the IATA code for Ein Yahav Airfield?,EIY
What is the IATA code for Tsetserleg Airport?,TSZ
What is the IATA code for Griffiss International Airport?,RME
What is the IATA code for F. D. Roosevelt Airport?,EUX
What is the IATA code for Tekadu Airport?,TKB
What is the IATA code for Anthony Municipal Airport?,ANY
What is the IATA code for Timimoun Airport?,TMX
What is the IATA code for Vancouver Harbour Flight Centre?,CXH
What is the IATA code for Waterloo Airport?,WLO
What is the IATA code for La Chorrera Airport?,LCR
What is the IATA code for Rochester Airport?,RCS
What is the IATA code for Colby Municipal Airport?,CBK
What is the IATA code for Chatham Seaplane Base?,CYM
What is the IATA code for Vunisea Airport?,KDV
What is the IATA code for Broadus Airport?,BDX
What is the IATA code for Panzhihua Bao'anying Airport?,PZI
What is the IATA code for Puerto Lempira Airport?,PEU
What is the IATA code for Mocímboa da Praia Airport?,MZB
What is the IATA code for Angel Fire Airport?,AXX
What is the IATA code for Olomouc Airport?,OLO
What is the IATA code for Ellington Field?,EFD
What is the IATA code for Bowman Municipal Airport?,BWM
What is the IATA code for Novo Aripuanã Airport?,NVP
What is the IATA code for Fuzuli International Airport?,FZL
What is the IATA code for Cochrane Aerodrome?,YCN
What is the IATA code for Iowa Falls Municipal Airport?,IFA
What is the IATA code for Erldunda Airport?,EDD
